emotion;id;sentiment;source
0.9;2086;0.9;hoy hemos tenido en lledoners una muy buena tarde de camaraderia con musica letras y canciones entre amigos muchisimas gracias por el concierto trenkaband por estar ahi y por tantas complicidades 
0.3;2087;-0.3;nos vemos esta tarde a santandreu para seguir hablando y escuchando mas vecinos y vecinas para mejorar los barrios si no puede acompanarme escriba sus propuestas a os espero a todos y todas estimobcn 
0.7;2088;-0.7;para muchos el no de la cup en sanchez es una calamidad es todo lo contrario abro hilo 
0.9;2089;0.9;que gusto disfrutar y ver buen futbol y si en femenino el futbol femenino ya tiene mundial bravas 
0.8;2090;0.8; las universidades son ciudad y mejoran la vida presente y futura de las personas que vivimos por ello los y las socialistas siempre hemos trabajado para establecer complicidades entre ciudad y universidad manana explicamos como lo queremos seguir fent
0.8;2091;-0.8;el cap nordraval se queda sin la capilla de la misericordia y sin solucion a corto plazo para que los sucesivos gobiernos municipales no han sido capaces de resolver la situacion en anos las maniobras de ultima hora para evitar el mas razonable por parte de erc grotescas 
0.5;2092;0.5;os esperamos el proximo miercoles con jfreixanet wagensberg jmosunalopez para hablar de como construimos la politica del futuro 
0.0;2093;0.0;yo tambien y por eso estamos preparadxs para ganar la batalla a la crispacion la confrontancion y el extremismo de derechas el proximo deabril som hi 
0.5;2094;0.5;ya hay acuerdo tripartito pp c s y vox en andalucia demostracion de lo que puede venir las derechas siempre unidas para evitar gobiernos progresistas y derribar avances sociales desproteger a las mujeres y atacar la diversidad de nuestra sociedad nos tendran en frente 
0.7;2095;-0.7;el estado malgasta los impuestos que pagamos haciendo politica contra los anhelos politicos y sociales de los catalanes el mundo tiene que saberlo 
0.4;2096;-0.4;el pp reprocha a sanchez en la eurocamara su pacto con los independentistas y que no defienda la unidad de espana 
0.6;2097;0.6;gracias creusjordi por tus palabras y para dar voz y espacio a la voz del raulromeva 
0.4;2098;0.4;que mejor pregonero para iniciar la celebracion de santaeulalia del restauraciobcn que lluissants el propietario de la historica tienda santaeulalia 
0.0;2099;0.0;asi se rie alonso cuevillas de la decision del gobierno de dejar torra sin escolta en el extranjero 
0.8;2100;-0.8;para todos los q esteis en suiza o alrededores manifestacion en ginebra el s para denunciar un doble golpe de estado en espana 
0.9;2101;0.9;muchas gracias pscsabadell por dejarme participar en su asamblea explicando mi proyecto para europa este mayo nos jugamos mucho tendremos la oportunidad de reconstruir la europa que queremos una europa unida abierta social feminista y ecologista reconstruimeuropa
0.3;2102;-0.3;aqui salgo hablando de los tres primeros dias de juicio a partir del minuto antes teniamos actuacion musical como vereis tambien sale el maravilloso andersivera 
0.0;2103;0.0;senors de la fiscales votar el oct no era ilegal lo ha recordado ahora cuixart pero tb el juez de bcn en la causa contra la violencia policial no confundan la suspension de la convocatoria con una declaracion de ilegalidad formense endavantcuixart judicifarsa
0.3;2104;0.3;colau llevara al pleno de marzo una propuesta sobre la conexion del tranvia lavanguardia 
0.9;2105;-0.9;espana ocupa la posicion en el ranking del grado de cumplimiento de los objetivos de desarrollo sostenible la conservacion de la biodiversidad y el cambio climatico son los ambitos donde espana obtiene peores resultados ods
0.2;2106;-0.2;sobre la lamentable conversacion de lluis salvado joconfesso haber mantenido tambien
0.2;2107;0.2;buenas tardes mossos y barcelonagub nos puede explicar a los vecinos de sarria por que ha enviado los ultras del lyon que estaban a santos en la pl artos a km en vez de confinarlos es el punto mas importante de concentracion de la ultraderecha en barcelona y lo sabeis de sobra 
0.2;2108;-0.2;siempre me he sentido cerca del existencialismo comprometido de sartre y sobre todo de simone de beauvoir debemos mucho sin embargo a la mirada libertaria de albertcamus a anos de su muerte lo recordamos como uno de los imprescindibles 
0.8;2109;0.8;primeros tres dias en el supremo golpeados por la fuerza de la oropendola junqueras la firmeza de quimforn la profesionalidad de las defensas seguiremos el sabado en barcelona y martes en madrid con toda la conviccion y con mas razones 
0.4;2110;-0.4;cuando aparcaba la bici una senora que estaba aparcando su justo al lado me ha preguntado quot que es esto que llevas en el cuello quot me preguntan a menudo es un airbag para ciclistas tiene 
0.7;2111;-0.7; fil parapetados tras el racismo el machismo la homofobia y el nacionalismo a modo de cortina de humo y reclamo vienen a liquidar los servicios publicos ya terminar de poner la economia en manos privadas derecha y extrema derecha son esto en essencia
0.8;2112;-0.8;manana comienza la primera vuelta os lo he dicho ya y esta es el boleto esta desordenada y me ha tocado en el numero veintidos cuatro dos docenas nochebuena primariesbcn
0.5;2113;0.5;el urbanismo puede ser una herramienta de equidad y justicia urbana o una herramienta para facilitar la especulacion mientras en barcelona aprobemos destinar el a vivienda asequible territoricat y psclh nos proponen un pdu por la gran via con rascacielos 
0.7;2114;0.7;la recogida selectiva en alza un fantastico publirreportaje del puerta a puerta de sarria de elenabulet para el diarieljardi residuzero portaaporta
0.0;2115;0.0;muchisimas gracias a todos los que esta noche ha venido a lledoners a cantarnos este buenas noches tanto especial con en joanbonanit ya desearnos feliz navidad no nos rendimos hoy mas que nunca la libertad es sentirse al otro lado y saber que no estamos solos os queremos 
0.1;2116;0.1; important desestimados los escritos del sindicato de profesionales de policia donde pedian que se imputara por resistencia grave y desordenes publicos denunciantes del oct abro hilo 
0.9;2117;-0.9;el departamento de ensenanza hace suya la idea absurda de que hay alumnos que no dominan suficientemente el castellano una lengua con una presencia publica casi total la gran cantidad de alumnos que no hablan una sola palabra de catalan en cambio no tiene ninguna importancia gobierno efectivo 
0.8;2118;0.8;enhorabuena venezuela desde barcelona os mandamos toda nuestra fuerza solidaridad y apoyo en vuestra lucha por la libertad ante un tirano que le da la espalda a su pueblo favalanchahumanitaria 
0.1;2119;0.1;el valenciano y el catalan son lenguas diferentes segun el manual de preparacion para el examen que deben hacer los extranjeros para acceder a la nacionalidad espanola con el aval del instituto cervantes 
0.7;2120;-0.7;rabia y tristeza al ver con que inhumanidad actuan los verdugos del capital 
0.4;2121;0.4;hoy con la galapita y en jrabassa al homenaje a las victimas del holocausto ya la mercedes nunez activista antifascista del psuc y deportada a ravensbruck weremember
0.8;2122;0.8;mi articulo del postcapitalismo al postrabajo publicado en un numero especial sobre el futuro del trabajo de revistanuso que os recomiendo 
0.4;2123;-0.4;brillante columna de jorgebustos el sanchez real el sanchez simbolico los catalanes q sufrimos dia a dia los abusos y las mentiras del separatismo catalan nos sentimos desamparados traicionados de nuevo por el gobierno central es muy grave la situacion en cataluna sos 
0.3;2124;0.3;comienza ano brossa con iniciativa de micropoesia cuando hace veinte anos de su muerte fundaciobrossa
0.3;2125;0.3;hola josepboira es verdad que la instalacion electrica de emergencias del tunel de rojales en vandellos estaba mal hecha y por eso se volvera a retrasar la puesta en marcha de la alta velocidad barcelona valencia hasta como minimo octubre corredormediterranifarsa
0.7;2126;-0.7;hay que combatir los discursos del odio desde todos los frentes ahora mas que nunca tambien desde las aulas hoy dia internacional contra la islamofobia presentamos el mist mision internet sin trolls stopislamofobia 
0.9;2127;-0.9;denuncio la politizacion independentista de beteve con entrevistas a hijos de politicos presos como turull y sanchez la tv municipal no puede ser ni una tv bis ni estar al servicio del sectarismo y la secesion 
0.7;2128;-0.7;creo que hoy la llamada ha cometido un error definitivo y se ha convertido en una marca mas del espacio postconvergent me sabe muy mal por ellos y aun mas por el pais si me hubiera apuntado ahora me estaria dando de baja faqsjeronitv 
0.3;2129;0.3;en espana fue lider en democracia puede implicar ser lider de una rebelion pero aun hay indepen que nos consideran traidores que nadie lo dude en el momento decisivo estaremos todos y todas sin excepcion
0.8;2130;-0.8;se ha dicho diariara que el gobierno de dk entre otros se ofrecio para mediar internacional falso el ministro de exteriores danes ni siquiera saludo romeva a su comparecencia en el folketing en octubre de lo explico aqui
0.8;2131;-0.8;por la manana te presentas como candidato democrata contrario a los pactos con vox por la noche no toleras que se denuncie la existencia de presos politicos 
0.4;2132;0.4;en la presentacion del libro barcelona vuelvo a casa de manuelvalls el centro civico cocheras de sants con laurafabel mvallsvuelvoacasa
0.4;2133;-0.4;desgraciadamente tienes toda la razon mainatjm ha florecido el brocoli tu ya me entiendes
0.1;2134;0.1;nuestra total repulsa y condena a las gravisimas amenazas de los autodenominados antifascistas pero que practican todo lo contrario hacia los alumnos de la uabbarcelona por el simple hecho de ejercer su derecho a la libertad ideologica y de expresion 
0.9;2135;-0.9;unas puntualizaciones intermediarios de ambos gobiernos mantenian contacto entre si pq sus presidentes no lo hacian los intermediarios eran govern gobierno pp oposicion psoe no sirvio para nada ninguna similitud con el relator o notario 
0.3;2136;0.3; hoy por hoy con los lideres actuales cuesta imaginar que una catalunya independiente pueda ser plural carmerieraofic merece la pena leerlo 
0.8;2137;0.8;bravo os invito y os animo a visitar esta web y sumaros a esta maravillosa y necesaria iniciativa porque necesitamos mas que nunca una europa feminista som hi eleccionsue feministeurope femeu eugirl 
0.5;2138;-0.5;brillante articulo de sanchez navarro sobre concepto politico rebelion basado en locke la rebelion es una oposicion no a las personas sino a la autoridad basada en las constituciones y leyes del gobierno rebelion derecho y politica via elmundoes
0.6;2139;-0.6;sanchez ha empezado con su primer mitin electoral en el anuncio de disolucion de camaras y convocatoria electoral elmitin 
0.7;2140;0.7;gran joan mena a faqs informado implicado y convincente si todos los diputados fueran como el la clase politica tendria un prestigio muy diferente
0.2;2141;0.2;la normativa de contratacion administrativa forma parte del temario de las oposiciones a abogado a del estado hoy teresa prohias estartinenca de adopcion por cierto ha tenido que dar una clase sobre los fundamentos basicos de la materia
0.3;2142;-0.3; atencion es necesario escribir la letra del documento de identidad en mayuscula para el voto telematico de primariescat y recuerde que puede votar presencialmente tambien si no estabais inscritos a cualquiera de estos puntos la participacion nos hara libres primariesbcn
